Midpoint LowerLim UpperLim Count ProbabilityDensity
-4.225 -4.23 0.01 0 0
-4.215 -4.22 0.02 1 1.64044e-07
-4.205 -4.21 0.03 0 0
-4.195 -4.2 0.04 0 0
-4.185 -4.19 0.05 0 0
-4.175 -4.18 0.06 0 0
-4.165 -4.17 0.07 0 0
-4.155 -4.16 0.08 0 0
-4.145 -4.15 0.09 0 0
-4.135 -4.14 0.1 0 0
-4.125 -4.13 0.11 0 0
-4.115 -4.12 0.12 0 0
-4.105 -4.11 0.13 0 0
-4.095 -4.1 0.14 0 0
-4.085 -4.09 0.15 0 0
-4.075 -4.08 0.16 0 0
-4.065 -4.07 0.17 0 0
-4.055 -4.06 0.18 0 0
-4.045 -4.05 0.19 0 0
-4.035 -4.04 0.2 0 0
-4.025 -4.03 0.21 0 0
-4.015 -4.02 0.22 0 0
-4.005 -4.01 0.23 0 0
-3.995 -4 0.24 0 0
-3.985 -3.99 0.25 0 0
-3.975 -3.98 0.26 0 0
-3.965 -3.97 0.27 0 0
-3.955 -3.96 0.28 0 0
-3.945 -3.95 0.29 0 0
-3.935 -3.94 0.3 0 0
-3.925 -3.93 0.31 0 0
-3.915 -3.92 0.32 0 0
-3.905 -3.91 0.33 0 0
-3.895 -3.9 0.34 0 0
-3.885 -3.89 0.35 0 0
-3.875 -3.88 0.36 0 0
-3.865 -3.87 0.37 0 0
-3.855 -3.86 0.38 0 0
-3.845 -3.85 0.39 0 0
-3.835 -3.84 0.4 0 0
-3.825 -3.83 0.41 0 0
-3.815 -3.82 0.42 0 0
-3.805 -3.81 0.43 0 0
-3.795 -3.8 0.44 0 0
-3.785 -3.79 0.45 0 0
-3.775 -3.78 0.46 0 0
-3.765 -3.77 0.47 1 1.64044e-07
-3.755 -3.76 0.48 0 0
-3.745 -3.75 0.49 0 0
-3.735 -3.74 0.5 0 0
-3.725 -3.73 0.51 0 0
-3.715 -3.72 0.52 0 0
-3.705 -3.71 0.53 0 0
-3.695 -3.7 0.54 0 0
-3.685 -3.69 0.55 0 0
-3.675 -3.68 0.56 0 0
-3.665 -3.67 0.57 0 0
-3.655 -3.66 0.58 0 0
-3.645 -3.65 0.59 0 0
-3.635 -3.64 0.6 0 0
-3.625 -3.63 0.61 0 0
-3.615 -3.62 0.62 0 0
-3.605 -3.61 0.63 0 0
-3.595 -3.6 0.64 0 0
-3.585 -3.59 0.65 0 0
-3.575 -3.58 0.66 0 0
-3.565 -3.57 0.67 0 0
-3.555 -3.56 0.68 0 0
-3.545 -3.55 0.69 1 1.64044e-07
-3.535 -3.54 0.7 0 0
-3.525 -3.53 0.71 0 0
-3.515 -3.52 0.72 0 0
-3.505 -3.51 0.73 1 1.64044e-07
-3.495 -3.5 0.74 0 0
-3.485 -3.49 0.75 0 0
-3.475 -3.48 0.76 1 1.64044e-07
-3.465 -3.47 0.77 0 0
-3.455 -3.46 0.78 0 0
-3.445 -3.45 0.79 0 0
-3.435 -3.44 0.8 0 0
-3.425 -3.43 0.81 0 0
-3.415 -3.42 0.82 0 0
-3.405 -3.41 0.83 0 0
-3.395 -3.4 0.84 0 0
-3.385 -3.39 0.85 0 0
-3.375 -3.38 0.86 0 0
-3.365 -3.37 0.87 0 0
-3.355 -3.36 0.88 0 0
-3.345 -3.35 0.89 0 0
-3.335 -3.34 0.9 0 0
-3.325 -3.33 0.91 0 0
-3.315 -3.32 0.92 0 0
-3.305 -3.31 0.93 0 0
-3.295 -3.3 0.94 0 0
-3.285 -3.29 0.95 0 0
-3.275 -3.28 0.96 0 0
-3.265 -3.27 0.97 0 0
-3.255 -3.26 0.98 0 0
-3.245 -3.25 0.99 0 0
-3.235 -3.24 1 0 0
-3.225 -3.23 1.01 0 0
-3.215 -3.22 1.02 0 0
-3.205 -3.21 1.03 0 0
-3.195 -3.2 1.04 0 0
-3.185 -3.19 1.05 0 0
-3.175 -3.18 1.06 0 0
-3.165 -3.17 1.07 0 0
-3.155 -3.16 1.08 0 0
-3.145 -3.15 1.09 0 0
-3.135 -3.14 1.1 0 0
-3.125 -3.13 1.11 0 0
-3.115 -3.12 1.12 0 0
-3.105 -3.11 1.13 0 0
-3.095 -3.1 1.14 0 0
-3.085 -3.09 1.15 0 0
-3.075 -3.08 1.16 0 0
-3.065 -3.07 1.17 0 0
-3.055 -3.06 1.18 0 0
-3.045 -3.05 1.19 0 0
-3.035 -3.04 1.2 0 0
-3.025 -3.03 1.21 0 0
-3.015 -3.02 1.22 0 0
-3.005 -3.01 1.23 0 0
-2.995 -3 1.24 0 0
-2.985 -2.99 1.25 0 0
-2.975 -2.98 1.26 0 0
-2.965 -2.97 1.27 0 0
-2.955 -2.96 1.28 0 0
-2.945 -2.95 1.29 0 0
-2.935 -2.94 1.3 0 0
-2.925 -2.93 1.31 0 0
-2.915 -2.92 1.32 0 0
-2.905 -2.91 1.33 0 0
-2.895 -2.9 1.34 0 0
-2.885 -2.89 1.35 0 0
-2.875 -2.88 1.36 0 0
-2.865 -2.87 1.37 0 0
-2.855 -2.86 1.38 0 0
-2.845 -2.85 1.39 0 0
-2.835 -2.84 1.4 0 0
-2.825 -2.83 1.41 0 0
-2.815 -2.82 1.42 0 0
-2.805 -2.81 1.43 0 0
-2.795 -2.8 1.44 0 0
-2.785 -2.79 1.45 0 0
-2.775 -2.78 1.46 0 0
-2.765 -2.77 1.47 0 0
-2.755 -2.76 1.48 0 0
-2.745 -2.75 1.49 0 0
-2.735 -2.74 1.5 1 1.64044e-07
-2.725 -2.73 1.51 0 0
-2.715 -2.72 1.52 0 0
-2.705 -2.71 1.53 0 0
-2.695 -2.7 1.54 1 1.64044e-07
-2.685 -2.69 1.55 0 0
-2.675 -2.68 1.56 0 0
-2.665 -2.67 1.57 0 0
-2.655 -2.66 1.58 0 0
-2.645 -2.65 1.59 0 0
-2.635 -2.64 1.6 0 0
-2.625 -2.63 1.61 0 0
-2.615 -2.62 1.62 0 0
-2.605 -2.61 1.63 0 0
-2.595 -2.6 1.64 0 0
-2.585 -2.59 1.65 0 0
-2.575 -2.58 1.66 0 0
-2.565 -2.57 1.67 0 0
-2.555 -2.56 1.68 0 0
-2.545 -2.55 1.69 0 0
-2.535 -2.54 1.7 0 0
-2.525 -2.53 1.71 0 0
-2.515 -2.52 1.72 0 0
-2.505 -2.51 1.73 1 1.64044e-07
-2.495 -2.5 1.74 0 0
-2.485 -2.49 1.75 0 0
-2.475 -2.48 1.76 1 1.64044e-07
