Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.785 -0.79 0.01 0 0
-0.775 -0.78 0.02 1 8.28969e-07
-0.765 -0.77 0.03 0 0
-0.755 -0.76 0.04 0 0
-0.745 -0.75 0.05 0 0
-0.735 -0.74 0.06 0 0
-0.725 -0.73 0.07 0 0
-0.715 -0.72 0.08 0 0
-0.705 -0.71 0.09 0 0
-0.695 -0.7 0.1 1 8.28969e-07
-0.685 -0.69 0.11 0 0
-0.675 -0.68 0.12 0 0
-0.665 -0.67 0.13 0 0
-0.655 -0.66 0.14 0 0
-0.645 -0.65 0.15 0 0
-0.635 -0.64 0.16 0 0
-0.625 -0.63 0.17 0 0
-0.615 -0.62 0.18 0 0
-0.605 -0.61 0.19 0 0
-0.595 -0.6 0.2 0 0
-0.585 -0.59 0.21 1 8.28969e-07
-0.575 -0.58 0.22 0 0
-0.565 -0.57 0.23 0 0
-0.555 -0.56 0.24 0 0
-0.545 -0.55 0.25 0 0
-0.535 -0.54 0.26 1 8.28969e-07
-0.525 -0.53 0.27 1 8.28969e-07
-0.515 -0.52 0.28 1 8.28969e-07
-0.505 -0.51 0.29 1 8.28969e-07
-0.495 -0.5 0.3 2 1.65794e-06
-0.485 -0.49 0.31 0 0
-0.475 -0.48 0.32 2 1.65794e-06
-0.465 -0.47 0.33 2 1.65794e-06
-0.455 -0.46 0.34 0 0
-0.445 -0.45 0.35 1 8.28969e-07
-0.435 -0.44 0.36 0 0
-0.425 -0.43 0.37 3 2.48691e-06
-0.415 -0.42 0.38 4 3.31588e-06
-0.405 -0.41 0.39 2 1.65794e-06
-0.395 -0.4 0.4 1 8.28969e-07
-0.385 -0.39 0.41 0 0
-0.375 -0.38 0.42 3 2.48691e-06
-0.365 -0.37 0.43 4 3.31588e-06
-0.355 -0.36 0.44 5 4.14484e-06
-0.345 -0.35 0.45 3 2.48691e-06
-0.335 -0.34 0.46 3 2.48691e-06
-0.325 -0.33 0.47 5 4.14484e-06
-0.315 -0.32 0.48 5 4.14484e-06
-0.305 -0.31 0.49 3 2.48691e-06
-0.295 -0.3 0.5 10 8.28969e-06
-0.285 -0.29 0.51 10 8.28969e-06
-0.275 -0.28 0.52 14 1.16056e-05
-0.265 -0.27 0.53 17 1.40925e-05
-0.255 -0.26 0.54 26 2.15532e-05
-0.245 -0.25 0.55 23 1.90663e-05
-0.235 -0.24 0.56 34 2.81849e-05
-0.225 -0.23 0.57 31 2.5698e-05
-0.215 -0.22 0.58 63 5.2225e-05
-0.205 -0.21 0.59 60 4.97381e-05
-0.195 -0.2 0.6 57 4.72512e-05
-0.185 -0.19 0.61 126 0.00010445
-0.175 -0.18 0.62 103 8.53838e-05
-0.165 -0.17 0.63 170 0.000140925
-0.155 -0.16 0.64 233 0.00019315
-0.145 -0.15 0.65 274 0.000227137
-0.135 -0.14 0.66 417 0.00034568
-0.125 -0.13 0.67 560 0.000464223
-0.115 -0.12 0.68 872 0.000722861
-0.105 -0.11 0.69 1377 0.00114149
-0.095 -0.1 0.7 2234 0.00185192
-0.085 -0.09 0.71 3799 0.00314925
-0.075 -0.08 0.72 6794 0.00563201
-0.065 -0.07 0.73 12313 0.0102071
-0.055 -0.06 0.74 22602 0.0187364
-0.045 -0.05 0.75 40658 0.0337042
-0.035 -0.04 0.76 70225 0.0582143
-0.025 -0.03 0.77 115548 0.0957857
-0.015 -0.02 0.78 175575 0.145546
-0.00499998 -0.00999999 0.79 236992 0.196459
0.00500002 0 0.8 182295 0.151117
0.015 0.00999999 0.81 98062 0.0812903
0.025 0.02 0.82 62465 0.0517815
0.035 0.03 0.83 44586 0.0369604
0.045 0.04 0.84 32414 0.0268702
0.055 0.05 0.85 24857 0.0206057
0.065 0.06 0.86 18977 0.0157313
0.075 0.07 0.87 14528 0.0120433
0.085 0.08 0.88 10833 0.00898022
0.095 0.09 0.89 8000 0.00663175
0.105 0.1 0.9 5650 0.00468367
0.115 0.11 0.91 3994 0.0033109
0.125 0.12 0.92 2673 0.00221583
0.135 0.13 0.93 1855 0.00153774
0.145 0.14 0.94 1191 0.000987302
0.155 0.15 0.95 764 0.000633332
0.165 0.16 0.96 519 0.000430235
0.175 0.17 0.97 369 0.000305889
0.185 0.18 0.98 257 0.000213045
0.195 0.19 0.99 155 0.00012849
0.205 0.2 1 121 0.000100305
0.215 0.21 1.01 79 6.54885e-05
0.225 0.22 1.02 71 5.88568e-05
0.235 0.23 1.03 60 4.97381e-05
0.245 0.24 1.04 38 3.15008e-05
0.255 0.25 1.05 33 2.7356e-05
0.265 0.26 1.06 27 2.23822e-05
0.275 0.27 1.07 14 1.16056e-05
0.285 0.28 1.08 20 1.65794e-05
0.295 0.29 1.09 18 1.49214e-05
0.305 0.3 1.1 23 1.90663e-05
0.315 0.31 1.11 11 9.11866e-06
0.325 0.32 1.12 21 1.74083e-05
0.335 0.33 1.13 9 7.46072e-06
0.345 0.34 1.14 6 4.97381e-06
0.355 0.35 1.15 6 4.97381e-06
0.365 0.36 1.16 3 2.48691e-06
0.375 0.37 1.17 9 7.46072e-06
0.385 0.38 1.18 4 3.31588e-06
0.395 0.39 1.19 6 4.97381e-06
0.405 0.4 1.2 2 1.65794e-06
0.415 0.41 1.21 3 2.48691e-06
0.425 0.42 1.22 1 8.28969e-07
0.435 0.43 1.23 3 2.48691e-06
