Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.275 -0.28 0.01 0 0
-0.265 -0.27 0.02 1 1.59805e-08
-0.255 -0.26 0.03 4 6.39222e-08
-0.245 -0.25 0.04 3 4.79416e-08
-0.235 -0.24 0.05 2 3.19611e-08
-0.225 -0.23 0.06 8 1.27844e-07
-0.215 -0.22 0.07 20 3.19611e-07
-0.205 -0.21 0.08 32 5.11377e-07
-0.195 -0.2 0.09 45 7.19124e-07
-0.185 -0.19 0.1 56 8.9491e-07
-0.175 -0.18 0.11 98 1.56609e-06
-0.165 -0.17 0.12 134 2.14139e-06
-0.155 -0.16 0.13 201 3.21209e-06
-0.145 -0.15 0.14 311 4.96995e-06
-0.135 -0.14 0.15 568 9.07695e-06
-0.125 -0.13 0.16 923 1.475e-05
-0.115 -0.12 0.17 1519 2.42744e-05
-0.105 -0.11 0.18 2600 4.15494e-05
-0.095 -0.1 0.19 4403 7.03623e-05
-0.085 -0.09 0.2 8043 0.000128531
-0.075 -0.08 0.21 15545 0.000248417
-0.065 -0.07 0.22 30723 0.00049097
-0.055 -0.06 0.23 64643 0.00103303
-0.045 -0.05 0.24 144829 0.00231445
-0.035 -0.04 0.25 379430 0.0060635
-0.025 -0.03 0.26 1246873 0.0199257
-0.015 -0.02 0.27 5540668 0.0885428
-0.00500001 -0.01 0.28 28230112 0.451132
0.00499999 0 0.29 21217447 0.339066
0.015 0.00999999 0.3 3420185 0.0546564
0.025 0.02 0.31 955594 0.0152709
0.035 0.03 0.32 405091 0.00647357
0.045 0.04 0.33 234208 0.00374277
0.055 0.05 0.34 155315 0.00248202
0.065 0.06 0.35 110917 0.00177251
0.075 0.07 0.36 81482 0.00130213
0.085 0.08 0.37 61961 0.00099017
0.095 0.09 0.38 48413 0.000773666
0.105 0.1 0.39 38919 0.000621947
0.115 0.11 0.4 31800 0.000508181
0.125 0.12 0.41 25995 0.000415414
0.135 0.13 0.42 21343 0.000341073
0.145 0.14 0.43 17551 0.000280474
0.155 0.15 0.44 14784 0.000236256
0.165 0.16 0.45 12191 0.000194819
0.175 0.17 0.46 10417 0.000166469
0.185 0.18 0.47 8799 0.000140613
0.195 0.19 0.48 7650 0.000122251
0.205 0.2 0.49 6292 0.00010055
0.215 0.21 0.5 4953 7.91516e-05
0.225 0.22 0.51 3694 5.90321e-05
0.235 0.23 0.52 2854 4.56085e-05
0.245 0.24 0.53 2044 3.26642e-05
0.255 0.25 0.54 1461 2.33476e-05
0.265 0.26 0.55 900 1.43825e-05
0.275 0.27 0.56 633 1.01157e-05
0.285 0.28 0.57 434 6.93555e-06
0.295 0.29 0.58 313 5.00191e-06
0.305 0.3 0.59 203 3.24405e-06
0.315 0.31 0.6 129 2.06149e-06
0.325 0.32 0.61 107 1.70992e-06
0.335 0.33 0.62 50 7.99027e-07
0.345 0.34 0.63 50 7.99027e-07
0.355 0.35 0.64 38 6.0726e-07
0.365 0.36 0.65 28 4.47455e-07
0.375 0.37 0.66 19 3.0363e-07
0.385 0.38 0.67 13 2.07747e-07
0.395 0.39 0.68 14 2.23728e-07
0.405 0.4 0.69 9 1.43825e-07
0.415 0.41 0.7 6 9.58832e-08
0.425 0.42 0.71 5 7.99027e-08
0.435 0.43 0.72 4 6.39222e-08
0.445 0.44 0.73 4 6.39222e-08
0.455 0.45 0.74 4 6.39222e-08
0.465 0.46 0.75 1 1.59805e-08
0.475 0.47 0.76 1 1.59805e-08
0.485 0.48 0.77 0 0
0.495 0.49 0.78 0 0
