Midpoint LowerLim UpperLim Count ProbabilityDensity
-1.005 -1.01 0.01 0 0
-0.995 -1 0.02 1 1.2663e-05
-0.985 -0.99 0.03 0 0
-0.975 -0.98 0.04 0 0
-0.965 -0.97 0.05 0 0
-0.955 -0.96 0.06 0 0
-0.945 -0.95 0.07 0 0
-0.935 -0.94 0.08 0 0
-0.925 -0.93 0.09 0 0
-0.915 -0.92 0.1 0 0
-0.905 -0.91 0.11 1 1.2663e-05
-0.895 -0.9 0.12 0 0
-0.885 -0.89 0.13 0 0
-0.875 -0.88 0.14 1 1.2663e-05
-0.865 -0.87 0.15 0 0
-0.855 -0.86 0.16 1 1.2663e-05
-0.845 -0.85 0.17 0 0
-0.835 -0.84 0.18 0 0
-0.825 -0.83 0.19 0 0
-0.815 -0.82 0.2 0 0
-0.805 -0.81 0.21 0 0
-0.795 -0.8 0.22 0 0
-0.785 -0.79 0.23 0 0
-0.775 -0.78 0.24 0 0
-0.765 -0.77 0.25 0 0
-0.755 -0.76 0.26 3 3.79891e-05
-0.745 -0.75 0.27 2 2.53261e-05
-0.735 -0.74 0.28 0 0
-0.725 -0.73 0.29 1 1.2663e-05
-0.715 -0.72 0.3 3 3.79891e-05
-0.705 -0.71 0.31 2 2.53261e-05
-0.695 -0.7 0.32 3 3.79891e-05
-0.685 -0.69 0.33 1 1.2663e-05
-0.675 -0.68 0.34 4 5.06521e-05
-0.665 -0.67 0.35 2 2.53261e-05
-0.655 -0.66 0.36 1 1.2663e-05
-0.645 -0.65 0.37 2 2.53261e-05
-0.635 -0.64 0.38 6 7.59782e-05
-0.625 -0.63 0.39 6 7.59782e-05
-0.615 -0.62 0.4 5 6.33152e-05
-0.605 -0.61 0.41 6 7.59782e-05
-0.595 -0.6 0.42 9 0.000113967
-0.585 -0.59 0.43 9 0.000113967
-0.575 -0.58 0.44 9 0.000113967
-0.565 -0.57 0.45 9 0.000113967
-0.555 -0.56 0.46 12 0.000151956
-0.545 -0.55 0.47 15 0.000189946
-0.535 -0.54 0.48 17 0.000215272
-0.525 -0.53 0.49 26 0.000329239
-0.515 -0.52 0.5 19 0.000240598
-0.505 -0.51 0.51 34 0.000430543
-0.495 -0.5 0.52 28 0.000354565
-0.485 -0.49 0.53 30 0.000379891
-0.475 -0.48 0.54 38 0.000481195
-0.465 -0.47 0.55 39 0.000493858
-0.455 -0.46 0.56 48 0.000607826
-0.445 -0.45 0.57 53 0.000671141
-0.435 -0.44 0.58 61 0.000772445
-0.425 -0.43 0.59 79 0.00100038
-0.415 -0.42 0.6 72 0.000911739
-0.405 -0.41 0.61 116 0.00146891
-0.395 -0.4 0.62 117 0.00148158
-0.385 -0.39 0.63 159 0.00201342
-0.375 -0.38 0.64 148 0.00187413
-0.365 -0.37 0.65 175 0.00221603
-0.355 -0.36 0.66 206 0.00260859
-0.345 -0.35 0.67 222 0.00281119
-0.335 -0.34 0.68 239 0.00302647
-0.325 -0.33 0.69 288 0.00364695
-0.315 -0.32 0.7 307 0.00388755
-0.305 -0.31 0.71 379 0.00479929
-0.295 -0.3 0.72 383 0.00484994
-0.285 -0.29 0.73 473 0.00598962
-0.275 -0.28 0.74 518 0.00655945
-0.265 -0.27 0.75 591 0.00748385
-0.255 -0.26 0.76 665 0.00842092
-0.245 -0.25 0.77 721 0.00913005
-0.235 -0.24 0.78 857 0.0108522
-0.225 -0.23 0.79 943 0.0119412
-0.215 -0.22 0.8 1130 0.0143092
-0.205 -0.21 0.81 1275 0.0161454
-0.195 -0.2 0.82 1310 0.0165886
-0.185 -0.19 0.83 1520 0.0192478
-0.175 -0.18 0.84 1692 0.0214259
-0.165 -0.17 0.85 1842 0.0233253
-0.155 -0.16 0.86 2043 0.0258706
-0.145 -0.15 0.87 2257 0.0285805
-0.135 -0.14 0.88 2527 0.0319995
-0.125 -0.13 0.89 2685 0.0340003
-0.115 -0.12 0.9 3017 0.0382044
-0.105 -0.11 0.91 3206 0.0405977
-0.095 -0.1 0.92 3431 0.0434469
-0.085 -0.09 0.93 3666 0.0464227
-0.075 -0.08 0.94 3980 0.0503989
-0.065 -0.07 0.95 4274 0.0541218
-0.055 -0.06 0.96 4747 0.0601114
-0.045 -0.05 0.97 4963 0.0628467
-0.035 -0.04 0.98 5371 0.0680132
-0.025 -0.03 0.99 5585 0.0707231
-0.015 -0.02 1 5391 0.0682664
-0.00500001 -0.00999999 1.01 4893 0.0619602
0.00499999 0 1.02 0 0
0.015 0.00999999 1.03 0 0
