Midpoint LowerLim UpperLim Count ProbabilityDensity
-1.205 -1.21 0.01 0 0
-1.195 -1.2 0.02 1 5.01784e-07
-1.185 -1.19 0.03 0 0
-1.175 -1.18 0.04 0 0
-1.165 -1.17 0.05 0 0
-1.155 -1.16 0.06 0 0
-1.145 -1.15 0.07 0 0
-1.135 -1.14 0.08 0 0
-1.125 -1.13 0.09 1 5.01784e-07
-1.115 -1.12 0.1 0 0
-1.105 -1.11 0.11 0 0
-1.095 -1.1 0.12 0 0
-1.085 -1.09 0.13 0 0
-1.075 -1.08 0.14 0 0
-1.065 -1.07 0.15 0 0
-1.055 -1.06 0.16 0 0
-1.045 -1.05 0.17 0 0
-1.035 -1.04 0.18 0 0
-1.025 -1.03 0.19 0 0
-1.015 -1.02 0.2 0 0
-1.005 -1.01 0.21 2 1.00357e-06
-0.995 -1 0.22 0 0
-0.985 -0.99 0.23 0 0
-0.975 -0.98 0.24 0 0
-0.965 -0.97 0.25 0 0
-0.955 -0.96 0.26 0 0
-0.945 -0.95 0.27 0 0
-0.935 -0.94 0.28 0 0
-0.925 -0.93 0.29 0 0
-0.915 -0.92 0.3 0 0
-0.905 -0.91 0.31 0 0
-0.895 -0.9 0.32 0 0
-0.885 -0.89 0.33 0 0
-0.875 -0.88 0.34 0 0
-0.865 -0.87 0.35 0 0
-0.855 -0.86 0.36 0 0
-0.845 -0.85 0.37 0 0
-0.835 -0.84 0.38 0 0
-0.825 -0.83 0.39 0 0
-0.815 -0.82 0.4 0 0
-0.805 -0.81 0.41 0 0
-0.795 -0.8 0.42 0 0
-0.785 -0.79 0.43 1 5.01784e-07
-0.775 -0.78 0.44 0 0
-0.765 -0.77 0.45 0 0
-0.755 -0.76 0.46 0 0
-0.745 -0.75 0.47 0 0
-0.735 -0.74 0.48 0 0
-0.725 -0.73 0.49 0 0
-0.715 -0.72 0.5 2 1.00357e-06
-0.705 -0.71 0.51 0 0
-0.695 -0.7 0.52 1 5.01784e-07
-0.685 -0.69 0.53 2 1.00357e-06
-0.675 -0.68 0.54 0 0
-0.665 -0.67 0.55 0 0
-0.655 -0.66 0.56 1 5.01784e-07
-0.645 -0.65 0.57 0 0
-0.635 -0.64 0.58 1 5.01784e-07
-0.625 -0.63 0.59 3 1.50535e-06
-0.615 -0.62 0.6 1 5.01784e-07
-0.605 -0.61 0.61 1 5.01784e-07
-0.595 -0.6 0.62 2 1.00357e-06
-0.585 -0.59 0.63 2 1.00357e-06
-0.575 -0.58 0.64 4 2.00714e-06
-0.565 -0.57 0.65 3 1.50535e-06
-0.555 -0.56 0.66 4 2.00714e-06
-0.545 -0.55 0.67 3 1.50535e-06
-0.535 -0.54 0.68 4 2.00714e-06
-0.525 -0.53 0.69 2 1.00357e-06
-0.515 -0.52 0.7 2 1.00357e-06
-0.505 -0.51 0.71 2 1.00357e-06
-0.495 -0.5 0.72 4 2.00714e-06
-0.485 -0.49 0.73 0 0
-0.475 -0.48 0.74 5 2.50892e-06
-0.465 -0.47 0.75 8 4.01427e-06
-0.455 -0.46 0.76 5 2.50892e-06
-0.445 -0.45 0.77 8 4.01427e-06
-0.435 -0.44 0.78 9 4.51606e-06
-0.425 -0.43 0.79 6 3.0107e-06
-0.415 -0.42 0.8 12 6.02141e-06
-0.405 -0.41 0.81 14 7.02498e-06
-0.395 -0.4 0.82 22 1.10393e-05
-0.385 -0.39 0.83 17 8.53033e-06
-0.375 -0.38 0.84 16 8.02855e-06
-0.365 -0.37 0.85 21 1.05375e-05
-0.355 -0.36 0.86 23 1.1541e-05
-0.345 -0.35 0.87 27 1.35482e-05
-0.335 -0.34 0.88 31 1.55553e-05
-0.325 -0.33 0.89 36 1.80642e-05
-0.315 -0.32 0.9 37 1.8566e-05
-0.305 -0.31 0.91 53 2.65946e-05
-0.295 -0.3 0.92 59 2.96053e-05
-0.285 -0.29 0.93 67 3.36195e-05
-0.275 -0.28 0.94 71 3.56267e-05
-0.265 -0.27 0.95 103 5.16838e-05
-0.255 -0.26 0.96 123 6.17194e-05
-0.245 -0.25 0.97 118 5.92105e-05
-0.235 -0.24 0.98 156 7.82783e-05
-0.225 -0.23 0.99 187 9.38336e-05
-0.215 -0.22 1 248 0.000124442
-0.205 -0.21 1.01 287 0.000144012
-0.195 -0.2 1.02 336 0.000168599
-0.185 -0.19 1.03 434 0.000217774
-0.175 -0.18 1.04 537 0.000269458
-0.165 -0.17 1.05 717 0.000359779
-0.155 -0.16 1.06 924 0.000463648
-0.145 -0.15 1.07 1142 0.000573037
-0.135 -0.14 1.08 1605 0.000805363
