Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.285 -0.29 0.01 0 0
-0.275 -0.28 0.02 2 1.27596e-07
-0.265 -0.27 0.03 0 0
-0.255 -0.26 0.04 1 6.3798e-08
-0.245 -0.25 0.05 0 0
-0.235 -0.24 0.06 4 2.55192e-07
-0.225 -0.23 0.07 2 1.27596e-07
-0.215 -0.22 0.08 4 2.55192e-07
-0.205 -0.21 0.09 12 7.65575e-07
-0.195 -0.2 0.1 18 1.14836e-06
-0.185 -0.19 0.11 14 8.93171e-07
-0.175 -0.18 0.12 32 2.04153e-06
-0.165 -0.17 0.13 30 1.91394e-06
-0.155 -0.16 0.14 58 3.70028e-06
-0.145 -0.15 0.15 85 5.42283e-06
-0.135 -0.14 0.16 161 1.02715e-05
-0.125 -0.13 0.17 263 1.67789e-05
-0.115 -0.12 0.18 428 2.73055e-05
-0.105 -0.11 0.19 731 4.66363e-05
-0.095 -0.1 0.2 1323 8.44047e-05
-0.085 -0.09 0.21 2430 0.000155029
-0.075 -0.08 0.22 4556 0.000290664
-0.065 -0.07 0.23 9211 0.000587643
-0.055 -0.06 0.24 19024 0.00121369
-0.045 -0.05 0.25 42328 0.00270044
-0.035 -0.04 0.26 112205 0.00715845
-0.025 -0.03 0.27 366487 0.0233811
-0.015 -0.02 0.28 1537011 0.0980582
-0.005 -0.00999999 0.29 6707481 0.427924
0.005 0 0.3 5273012 0.336407
0.015 0.00999999 0.31 977196 0.0623431
0.025 0.02 0.32 273061 0.0174207
0.035 0.03 0.33 111090 0.00708731
0.045 0.04 0.34 61841 0.00394533
0.055 0.05 0.35 40601 0.00259026
0.065 0.06 0.36 28645 0.00182749
0.075 0.07 0.37 20929 0.00133523
0.085 0.08 0.38 16030 0.00102268
0.095 0.09 0.39 12461 0.000794986
0.105 0.1 0.4 10055 0.000641488
0.115 0.11 0.41 8045 0.000513255
0.125 0.12 0.42 6709 0.00042802
0.135 0.13 0.43 5523 0.000352356
0.145 0.14 0.44 4657 0.000297107
0.155 0.15 0.45 3856 0.000246005
0.165 0.16 0.46 3254 0.000207599
0.175 0.17 0.47 2703 0.000172446
0.185 0.18 0.48 2266 0.000144566
0.195 0.19 0.49 1965 0.000125363
0.205 0.2 0.5 1704 0.000108712
0.215 0.21 0.51 1327 8.46599e-05
0.225 0.22 0.52 990 6.316e-05
0.235 0.23 0.53 766 4.88692e-05
0.245 0.24 0.54 551 3.51527e-05
0.255 0.25 0.55 417 2.66037e-05
0.265 0.26 0.56 297 1.8948e-05
0.275 0.27 0.57 163 1.03991e-05
0.285 0.28 0.58 135 8.61272e-06
0.295 0.29 0.59 117 7.46436e-06
0.305 0.3 0.6 66 4.21067e-06
0.315 0.31 0.61 40 2.55192e-06
0.325 0.32 0.62 25 1.59495e-06
0.335 0.33 0.63 17 1.08457e-06
0.345 0.34 0.64 12 7.65575e-07
0.355 0.35 0.65 14 8.93171e-07
0.365 0.36 0.66 9 5.74182e-07
0.375 0.37 0.67 10 6.3798e-07
0.385 0.38 0.68 6 3.82788e-07
0.395 0.39 0.69 3 1.91394e-07
0.405 0.4 0.7 4 2.55192e-07
0.415 0.41 0.71 1 6.3798e-08
0.425 0.42 0.72 4 2.55192e-07
0.435 0.43 0.73 2 1.27596e-07
0.445 0.44 0.74 0 0
0.455 0.45 0.75 2 1.27596e-07
0.465 0.46 0.76 0 0
0.475 0.47 0.77 1 6.3798e-08
0.485 0.48 0.78 0 0
0.495 0.49 0.79 0 0
