Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.315 -0.32 0.01 0 0
-0.305 -0.31 0.02 1 1.43078e-07
-0.295 -0.3 0.03 1 1.43078e-07
-0.285 -0.29 0.04 1 1.43078e-07
-0.275 -0.28 0.05 0 0
-0.265 -0.27 0.06 0 0
-0.255 -0.26 0.07 0 0
-0.245 -0.25 0.08 0 0
-0.235 -0.24 0.09 0 0
-0.225 -0.23 0.1 1 1.43078e-07
-0.215 -0.22 0.11 4 5.7231e-07
-0.205 -0.21 0.12 1 1.43078e-07
-0.195 -0.2 0.13 11 1.57385e-06
-0.185 -0.19 0.14 16 2.28924e-06
-0.175 -0.18 0.15 22 3.14771e-06
-0.165 -0.17 0.16 21 3.00463e-06
-0.155 -0.16 0.17 39 5.58002e-06
-0.145 -0.15 0.18 80 1.14462e-05
-0.135 -0.14 0.19 105 1.50231e-05
-0.125 -0.13 0.2 190 2.71847e-05
-0.115 -0.12 0.21 334 4.77879e-05
-0.105 -0.11 0.22 511 7.31126e-05
-0.095 -0.1 0.23 885 0.000126624
-0.085 -0.09 0.24 1604 0.000229496
-0.075 -0.08 0.25 3270 0.000467863
-0.065 -0.07 0.26 6375 0.000912119
-0.055 -0.06 0.27 14028 0.00200709
-0.045 -0.05 0.28 34065 0.00487394
-0.035 -0.04 0.29 90548 0.0129554
-0.025 -0.03 0.3 266852 0.0381805
-0.015 -0.02 0.31 839435 0.120104
-0.005 -0.00999999 0.32 2550225 0.36488
0.005 0 0.33 2172654 0.310858
0.015 0.00999999 0.34 609119 0.0871512
0.025 0.02 0.35 199568 0.0285537
0.035 0.03 0.36 75958 0.0108679
0.045 0.04 0.37 36738 0.00525638
0.055 0.05 0.38 21780 0.00311623
0.065 0.06 0.39 14207 0.0020327
0.075 0.07 0.4 10234 0.00146426
0.085 0.08 0.41 7501 0.00107322
0.095 0.09 0.42 5782 0.000827274
0.105 0.1 0.43 4653 0.00066574
0.115 0.11 0.44 3709 0.000530674
0.125 0.12 0.45 3008 0.000430377
0.135 0.13 0.46 2531 0.000362129
0.145 0.14 0.47 2093 0.000299461
0.155 0.15 0.48 1787 0.00025568
0.165 0.16 0.49 1562 0.000223487
0.175 0.17 0.5 1329 0.00019015
0.185 0.18 0.51 1115 0.000159531
0.195 0.19 0.52 931 0.000133205
0.205 0.2 0.53 800 0.000114462
0.215 0.21 0.54 659 9.42881e-05
0.225 0.22 0.55 595 8.51311e-05
0.235 0.23 0.56 499 7.13957e-05
0.245 0.24 0.57 410 5.86618e-05
0.255 0.25 0.58 313 4.47833e-05
0.265 0.26 0.59 273 3.90602e-05
0.275 0.27 0.6 179 2.56109e-05
0.285 0.28 0.61 162 2.31786e-05
0.295 0.29 0.62 118 1.68831e-05
0.305 0.3 0.63 84 1.20185e-05
0.315 0.31 0.64 58 8.2985e-06
0.325 0.32 0.65 45 6.43849e-06
0.335 0.33 0.66 34 4.86464e-06
0.345 0.34 0.67 27 3.86309e-06
0.355 0.35 0.68 22 3.14771e-06
0.365 0.36 0.69 18 2.5754e-06
0.375 0.37 0.7 7 1.00154e-06
0.385 0.38 0.71 4 5.7231e-07
0.395 0.39 0.72 6 8.58465e-07
0.405 0.4 0.73 8 1.14462e-06
0.415 0.41 0.74 2 2.86155e-07
0.425 0.42 0.75 3 4.29233e-07
0.435 0.43 0.76 1 1.43078e-07
0.445 0.44 0.77 2 2.86155e-07
0.455 0.45 0.78 3 4.29233e-07
0.465 0.46 0.79 1 1.43078e-07
0.475 0.47 0.8 0 0
0.485 0.48 0.81 1 1.43078e-07
0.495 0.49 0.82 0 0
0.505 0.5 0.83 0 0
0.515 0.51 0.84 0 0
0.525 0.52 0.85 0 0
0.535 0.53 0.86 0 0
0.545 0.54 0.87 0 0
0.555 0.55 0.88 0 0
0.565 0.56 0.89 0 0
0.575 0.57 0.9 1 1.43078e-07
0.585 0.58 0.91 0 0
0.595 0.59 0.92 0 0
