Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.495 -0.5 0.01 0 0
-0.485 -0.49 0.02 1 3.96307e-07
-0.475 -0.48 0.03 0 0
-0.465 -0.47 0.04 0 0
-0.455 -0.46 0.05 0 0
-0.445 -0.45 0.06 0 0
-0.435 -0.44 0.07 1 3.96307e-07
-0.425 -0.43 0.08 0 0
-0.415 -0.42 0.09 0 0
-0.405 -0.41 0.1 0 0
-0.395 -0.4 0.11 0 0
-0.385 -0.39 0.12 0 0
-0.375 -0.38 0.13 0 0
-0.365 -0.37 0.14 1 3.96307e-07
-0.355 -0.36 0.15 0 0
-0.345 -0.35 0.16 0 0
-0.335 -0.34 0.17 0 0
-0.325 -0.33 0.18 1 3.96307e-07
-0.315 -0.32 0.19 2 7.92613e-07
-0.305 -0.31 0.2 0 0
-0.295 -0.3 0.21 3 1.18892e-06
-0.285 -0.29 0.22 1 3.96307e-07
-0.275 -0.28 0.23 0 0
-0.265 -0.27 0.24 0 0
-0.255 -0.26 0.25 0 0
-0.245 -0.25 0.26 5 1.98153e-06
-0.235 -0.24 0.27 6 2.37784e-06
-0.225 -0.23 0.28 4 1.58523e-06
-0.215 -0.22 0.29 7 2.77415e-06
-0.205 -0.21 0.3 12 4.75568e-06
-0.195 -0.2 0.31 21 8.32244e-06
-0.185 -0.19 0.32 19 7.52982e-06
-0.175 -0.18 0.33 29 1.14929e-05
-0.165 -0.17 0.34 45 1.78338e-05
-0.155 -0.16 0.35 71 2.81378e-05
-0.145 -0.15 0.36 119 4.71605e-05
-0.135 -0.14 0.37 155 6.14275e-05
-0.125 -0.13 0.38 246 9.74914e-05
-0.115 -0.12 0.39 446 0.000176753
-0.105 -0.11 0.4 715 0.000283359
-0.095 -0.1 0.41 1287 0.000510047
-0.085 -0.09 0.42 2183 0.000865137
-0.075 -0.08 0.43 4179 0.00165617
-0.065 -0.07 0.44 7883 0.00312408
-0.055 -0.06 0.45 14843 0.00588238
-0.045 -0.05 0.46 29632 0.0117434
-0.035 -0.04 0.47 62057 0.0245936
-0.025 -0.03 0.48 140311 0.0556062
-0.015 -0.02 0.49 337420 0.133722
-0.00500001 -0.01 0.5 814611 0.322836
0.00499999 0 0.51 613713 0.243218
0.015 0.00999999 0.52 242484 0.096098
0.025 0.02 0.53 108101 0.0428411
0.035 0.03 0.54 50704 0.0200943
0.045 0.04 0.55 26997 0.0106991
0.055 0.05 0.56 16291 0.00645623
0.065 0.06 0.57 10853 0.00430112
0.075 0.07 0.58 7796 0.00308961
0.085 0.08 0.59 5861 0.00232275
0.095 0.09 0.6 4735 0.00187651
0.105 0.1 0.61 3773 0.00149526
0.115 0.11 0.62 3195 0.0012662
0.125 0.12 0.63 2583 0.00102366
0.135 0.13 0.64 2122 0.000840963
0.145 0.14 0.65 1789 0.000708992
0.155 0.15 0.66 1404 0.000556414
0.165 0.16 0.67 1116 0.000442278
0.175 0.17 0.68 932 0.000369358
0.185 0.18 0.69 718 0.000284548
0.195 0.19 0.7 547 0.00021678
0.205 0.2 0.71 371 0.00014703
0.215 0.21 0.72 301 0.000119288
0.225 0.22 0.73 173 6.8561e-05
0.235 0.23 0.74 134 5.31051e-05
0.245 0.24 0.75 95 3.76491e-05
0.255 0.25 0.76 49 1.9419e-05
0.265 0.26 0.77 46 1.82301e-05
0.275 0.27 0.78 22 8.71874e-06
0.285 0.28 0.79 18 7.13352e-06
0.295 0.29 0.8 10 3.96307e-06
0.305 0.3 0.81 21 8.32244e-06
0.315 0.31 0.82 5 1.98153e-06
0.325 0.32 0.83 6 2.37784e-06
0.335 0.33 0.84 3 1.18892e-06
0.345 0.34 0.85 3 1.18892e-06
0.355 0.35 0.86 2 7.92613e-07
0.365 0.36 0.87 4 1.58523e-06
0.375 0.37 0.88 0 0
0.385 0.38 0.89 0 0
0.395 0.39 0.9 1 3.96307e-07
0.405 0.4 0.91 1 3.96307e-07
0.415 0.41 0.92 0 0
0.425 0.42 0.93 1 3.96307e-07
0.435 0.43 0.94 1 3.96307e-07
0.445 0.44 0.95 0 0
0.455 0.45 0.96 0 0
0.465 0.46 0.97 0 0
0.475 0.47 0.98 1 3.96307e-07
0.485 0.48 0.99 0 0
0.495 0.49 1 0 0
0.505 0.5 1.01 0 0
0.515 0.51 1.02 0 0
0.525 0.52 1.03 0 0
0.535 0.53 1.04 0 0
0.545 0.54 1.05 0 0
0.555 0.55 1.06 0 0
0.565 0.56 1.07 1 3.96307e-07
0.575 0.57 1.08 0 0
