Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.545 -0.55 0.01 0 0
-0.535 -0.54 0.02 1 3.68777e-07
-0.525 -0.53 0.03 0 0
-0.515 -0.52 0.04 0 0
-0.505 -0.51 0.05 0 0
-0.495 -0.5 0.06 0 0
-0.485 -0.49 0.07 0 0
-0.475 -0.48 0.08 0 0
-0.465 -0.47 0.09 0 0
-0.455 -0.46 0.1 0 0
-0.445 -0.45 0.11 1 3.68777e-07
-0.435 -0.44 0.12 0 0
-0.425 -0.43 0.13 0 0
-0.415 -0.42 0.14 1 3.68777e-07
-0.405 -0.41 0.15 0 0
-0.395 -0.4 0.16 0 0
-0.385 -0.39 0.17 0 0
-0.375 -0.38 0.18 0 0
-0.365 -0.37 0.19 1 3.68777e-07
-0.355 -0.36 0.2 0 0
-0.345 -0.35 0.21 2 7.37553e-07
-0.335 -0.34 0.22 2 7.37553e-07
-0.325 -0.33 0.23 2 7.37553e-07
-0.315 -0.32 0.24 0 0
-0.305 -0.31 0.25 2 7.37553e-07
-0.295 -0.3 0.26 3 1.10633e-06
-0.285 -0.29 0.27 1 3.68777e-07
-0.275 -0.28 0.28 5 1.84388e-06
-0.265 -0.27 0.29 0 0
-0.255 -0.26 0.3 6 2.21266e-06
-0.245 -0.25 0.31 7 2.58144e-06
-0.235 -0.24 0.32 12 4.42532e-06
-0.225 -0.23 0.33 17 6.2692e-06
-0.215 -0.22 0.34 22 8.11308e-06
-0.205 -0.21 0.35 21 7.74431e-06
-0.195 -0.2 0.36 39 1.43823e-05
-0.185 -0.19 0.37 53 1.95452e-05
-0.175 -0.18 0.38 95 3.50338e-05
-0.165 -0.17 0.39 125 4.60971e-05
-0.155 -0.16 0.4 160 5.90043e-05
-0.145 -0.15 0.41 289 0.000106576
-0.135 -0.14 0.42 411 0.000151567
-0.125 -0.13 0.43 686 0.000252981
-0.115 -0.12 0.44 1117 0.000411923
-0.105 -0.11 0.45 1779 0.000656054
-0.095 -0.1 0.46 3018 0.00111297
-0.085 -0.09 0.47 5208 0.00192059
-0.075 -0.08 0.48 9151 0.00337467
-0.065 -0.07 0.49 16654 0.0061416
-0.055 -0.06 0.5 30979 0.0114243
-0.045 -0.05 0.51 57768 0.0213035
-0.035 -0.04 0.52 109175 0.0402612
-0.025 -0.03 0.53 209681 0.0773254
-0.015 -0.02 0.54 396930 0.146378
-0.00500002 -0.0100001 0.55 688530 0.253914
0.00499998 0 0.56 540120 0.199184
0.015 0.00999999 0.57 241764 0.0891569
0.025 0.02 0.58 129312 0.0476872
0.035 0.03 0.59 78091 0.0287981
0.045 0.04 0.6 50861 0.0187563
0.055 0.05 0.61 35323 0.0130263
0.065 0.06 0.62 25348 0.00934775
0.075 0.07 0.63 18629 0.00686994
0.085 0.08 0.64 14320 0.00528088
0.095 0.09 0.65 10794 0.00398057
0.105 0.1 0.66 8421 0.00310547
0.115 0.11 0.67 6587 0.00242913
0.125 0.12 0.68 4977 0.0018354
0.135 0.13 0.69 3907 0.00144081
0.145 0.14 0.7 2986 0.00110117
0.155 0.15 0.71 2201 0.000811677
0.165 0.16 0.72 1658 0.000611432
0.175 0.17 0.73 1192 0.000439582
0.185 0.18 0.74 872 0.000321573
0.195 0.19 0.75 683 0.000251874
0.205 0.2 0.76 471 0.000173694
0.215 0.21 0.77 328 0.000120959
0.225 0.22 0.78 213 7.85494e-05
0.235 0.23 0.79 154 5.67916e-05
0.245 0.24 0.8 138 5.08912e-05
0.255 0.25 0.81 88 3.24523e-05
0.265 0.26 0.82 73 2.69207e-05
0.275 0.27 0.83 44 1.62262e-05
0.285 0.28 0.84 34 1.25384e-05
0.295 0.29 0.85 26 9.58819e-06
0.305 0.3 0.86 22 8.11308e-06
0.315 0.31 0.87 14 5.16287e-06
0.325 0.32 0.88 14 5.16287e-06
0.335 0.33 0.89 14 5.16287e-06
0.345 0.34 0.9 7 2.58144e-06
0.355 0.35 0.91 5 1.84388e-06
0.365 0.36 0.92 3 1.10633e-06
0.375 0.37 0.93 1 3.68777e-07
0.385 0.38 0.94 3 1.10633e-06
0.395 0.39 0.95 3 1.10633e-06
0.405 0.4 0.96 3 1.10633e-06
0.415 0.41 0.97 2 7.37553e-07
0.425 0.42 0.98 0 0
0.435 0.43 0.99 1 3.68777e-07
0.445 0.44 1 0 0
0.455 0.45 1.01 1 3.68777e-07
0.465 0.46 1.02 0 0
0.475 0.47 1.03 0 0
0.485 0.48 1.04 2 7.37553e-07
0.495 0.49 1.05 0 0
0.505 0.5 1.06 1 3.68777e-07
0.515 0.51 1.07 0 0
0.525 0.52 1.08 0 0
0.535 0.53 1.09 0 0
0.545 0.54 1.1 1 3.68777e-07
0.555 0.55 1.11 0 0
0.565 0.56 1.12 2 7.37553e-07
0.575 0.57 1.13 0 0
0.585 0.58 1.14 0 0
0.595 0.59 1.15 0 0
0.605 0.6 1.16 0 0
0.615 0.61 1.17 0 0
0.625 0.62 1.18 0 0
0.635 0.63 1.19 0 0
0.645 0.64 1.2 0 0
0.655 0.65 1.21 0 0
0.665 0.66 1.22 0 0
0.675 0.67 1.23 0 0
0.685 0.68 1.24 0 0
0.695 0.69 1.25 0 0
0.705 0.7 1.26 0 0
0.715 0.71 1.27 0 0
0.725 0.72 1.28 0 0
0.735 0.73 1.29 0 0
0.745 0.74 1.3 0 0
0.755 0.75 1.31 0 0
0.765 0.76 1.32 1 3.68777e-07
0.775 0.77 1.33 0 0
0.785 0.78 1.34 0 0
