Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.195 -0.2 0.01 0 0
-0.185 -0.19 0.02 2 1.55002e-06
-0.175 -0.18 0.03 4 3.10005e-06
-0.165 -0.17 0.04 3 2.32504e-06
-0.155 -0.16 0.05 4 3.10005e-06
-0.145 -0.15 0.06 6 4.65007e-06
-0.135 -0.14 0.07 12 9.30014e-06
-0.125 -0.13 0.08 14 1.08502e-05
-0.115 -0.12 0.09 42 3.25505e-05
-0.105 -0.11 0.1 67 5.19258e-05
-0.095 -0.1 0.11 152 0.000117802
-0.085 -0.09 0.12 296 0.000229403
-0.075 -0.08 0.13 632 0.000489807
-0.065 -0.07 0.14 1486 0.00115167
-0.055 -0.06 0.15 3787 0.00293497
-0.045 -0.05 0.16 8881 0.00688288
-0.035 -0.04 0.17 21854 0.0169371
-0.025 -0.03 0.18 59555 0.0461558
-0.015 -0.02 0.19 171118 0.132618
-0.00499999 -0.00999999 0.2 472040 0.365837
0.00500001 0 0.21 330227 0.25593
0.015 0.01 0.22 116954 0.0906407
0.025 0.02 0.23 45178 0.0350135
0.035 0.03 0.24 20161 0.015625
0.045 0.04 0.25 11279 0.00874136
0.055 0.05 0.26 7093 0.00549716
0.065 0.06 0.27 4869 0.00377353
0.075 0.07 0.28 3700 0.00286754
0.085 0.08 0.29 2853 0.00221111
0.095 0.09 0.3 2161 0.0016748
0.105 0.1 0.31 1629 0.00126249
0.115 0.11 0.32 1252 0.000970315
0.125 0.12 0.33 919 0.000712236
0.135 0.13 0.34 658 0.000509958
0.145 0.14 0.35 507 0.000392931
0.155 0.15 0.36 340 0.000263504
0.165 0.16 0.37 241 0.000186778
0.175 0.17 0.38 119 9.22264e-05
0.185 0.18 0.39 86 6.6651e-05
0.195 0.19 0.4 51 3.95256e-05
0.205 0.2 0.41 33 2.55754e-05
0.215 0.21 0.42 6 4.65007e-06
0.225 0.22 0.43 12 9.30014e-06
0.235 0.23 0.44 8 6.20009e-06
0.245 0.24 0.45 3 2.32504e-06
0.255 0.25 0.46 3 2.32504e-06
0.265 0.26 0.47 3 2.32504e-06
0.275 0.27 0.48 1 7.75012e-07
0.285 0.28 0.49 2 1.55002e-06
0.295 0.29 0.5 0 0
0.305 0.3 0.51 0 0
