Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.515 -0.52 0.01 0 0
-0.505 -0.51 0.02 1 2.56152e-07
-0.495 -0.5 0.03 0 0
-0.485 -0.49 0.04 0 0
-0.475 -0.48 0.05 1 2.56152e-07
-0.465 -0.47 0.06 0 0
-0.455 -0.46 0.07 1 2.56152e-07
-0.445 -0.45 0.08 0 0
-0.435 -0.44 0.09 0 0
-0.425 -0.43 0.1 1 2.56152e-07
-0.415 -0.42 0.11 1 2.56152e-07
-0.405 -0.41 0.12 1 2.56152e-07
-0.395 -0.4 0.13 0 0
-0.385 -0.39 0.14 1 2.56152e-07
-0.375 -0.38 0.15 0 0
-0.365 -0.37 0.16 2 5.12304e-07
-0.355 -0.36 0.17 5 1.28076e-06
-0.345 -0.35 0.18 4 1.02461e-06
-0.335 -0.34 0.19 3 7.68455e-07
-0.325 -0.33 0.2 6 1.53691e-06
-0.315 -0.32 0.21 4 1.02461e-06
-0.305 -0.31 0.22 6 1.53691e-06
-0.295 -0.3 0.23 10 2.56152e-06
-0.285 -0.29 0.24 14 3.58613e-06
-0.275 -0.28 0.25 11 2.81767e-06
-0.265 -0.27 0.26 26 6.65995e-06
-0.255 -0.26 0.27 29 7.4284e-06
-0.245 -0.25 0.28 50 1.28076e-05
-0.235 -0.24 0.29 55 1.40883e-05
-0.225 -0.23 0.3 57 1.46007e-05
-0.215 -0.22 0.31 72 1.84429e-05
-0.205 -0.21 0.32 107 2.74082e-05
-0.195 -0.2 0.33 133 3.40682e-05
-0.185 -0.19 0.34 208 5.32796e-05
-0.175 -0.18 0.35 304 7.78702e-05
-0.165 -0.17 0.36 374 9.58008e-05
-0.155 -0.16 0.37 550 0.000140883
-0.145 -0.15 0.38 807 0.000206715
-0.135 -0.14 0.39 1208 0.000309431
-0.125 -0.13 0.4 1929 0.000494117
-0.115 -0.12 0.41 2898 0.000742328
-0.105 -0.11 0.42 4496 0.00115166
-0.095 -0.1 0.43 7133 0.00182713
-0.085 -0.09 0.44 11697 0.00299621
-0.075 -0.08 0.45 19526 0.00500162
-0.065 -0.07 0.46 32778 0.00839614
-0.055 -0.06 0.47 56701 0.0145241
-0.045 -0.05 0.48 99714 0.0255419
-0.035 -0.04 0.49 178024 0.0456012
-0.025 -0.03 0.5 320220 0.0820249
-0.015 -0.02 0.51 563640 0.144377
-0.00499999 -0.00999999 0.52 908990 0.232839
0.00500001 0 0.53 723657 0.185366
0.015 0.00999999 0.54 345543 0.0885115
0.025 0.02 0.55 190665 0.0488392
0.035 0.03 0.56 118024 0.0302321
0.045 0.04 0.57 78139 0.0200154
0.055 0.05 0.58 54176 0.0138773
0.065 0.06 0.59 39735 0.0101782
0.075 0.07 0.6 29728 0.00761488
0.085 0.08 0.61 23016 0.00589559
0.095 0.09 0.62 17984 0.00460663
0.105 0.1 0.63 14414 0.00369217
0.115 0.11 0.64 11251 0.00288196
0.125 0.12 0.65 9348 0.00239451
0.135 0.13 0.66 7420 0.00190065
0.145 0.14 0.67 6064 0.0015533
0.155 0.15 0.68 4844 0.0012408
0.165 0.16 0.69 3912 0.00100207
0.175 0.17 0.7 3171 0.000812257
0.185 0.18 0.71 2325 0.000595553
0.195 0.19 0.72 1925 0.000493092
0.205 0.2 0.73 1509 0.000386533
0.215 0.21 0.74 1248 0.000319677
0.225 0.22 0.75 907 0.00023233
0.235 0.23 0.76 711 0.000182124
0.245 0.24 0.77 589 0.000150873
0.255 0.25 0.78 387 9.91307e-05
0.265 0.26 0.79 327 8.37616e-05
0.275 0.27 0.8 251 6.42941e-05
0.285 0.28 0.81 169 4.32897e-05
0.295 0.29 0.82 161 4.12404e-05
0.305 0.3 0.83 101 2.58713e-05
0.315 0.31 0.84 93 2.38221e-05
0.325 0.32 0.85 67 1.71622e-05
0.335 0.33 0.86 56 1.43445e-05
0.345 0.34 0.87 37 9.47762e-06
0.355 0.35 0.88 43 1.10145e-05
0.365 0.36 0.89 22 5.63534e-06
0.375 0.37 0.9 20 5.12304e-06
0.385 0.38 0.91 16 4.09843e-06
0.395 0.39 0.92 14 3.58613e-06
0.405 0.4 0.93 7 1.79306e-06
0.415 0.41 0.94 12 3.07382e-06
0.425 0.42 0.95 9 2.30537e-06
0.435 0.43 0.96 10 2.56152e-06
0.445 0.44 0.97 4 1.02461e-06
0.455 0.45 0.98 2 5.12304e-07
0.465 0.46 0.99 6 1.53691e-06
0.475 0.47 1 1 2.56152e-07
0.485 0.48 1.01 3 7.68455e-07
0.495 0.49 1.02 3 7.68455e-07
0.505 0.5 1.03 3 7.68455e-07
0.515 0.51 1.04 1 2.56152e-07
0.525 0.52 1.05 2 5.12304e-07
0.535 0.53 1.06 0 0
0.545 0.54 1.07 1 2.56152e-07
0.555 0.55 1.08 2 5.12304e-07
0.565 0.56 1.09 0 0
0.575 0.57 1.1 0 0
0.585 0.58 1.11 1 2.56152e-07
0.595 0.59 1.12 1 2.56152e-07
0.605 0.6 1.13 0 0
0.615 0.61 1.14 0 0
