Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.515 -0.52 0.01 0 0
-0.505 -0.51 0.02 1 1.02278e-06
-0.495 -0.5 0.03 0 0
-0.485 -0.49 0.04 0 0
-0.475 -0.48 0.05 1 1.02278e-06
-0.465 -0.47 0.06 1 1.02278e-06
-0.455 -0.46 0.07 0 0
-0.445 -0.45 0.08 1 1.02278e-06
-0.435 -0.44 0.09 1 1.02278e-06
-0.425 -0.43 0.1 1 1.02278e-06
-0.415 -0.42 0.11 0 0
-0.405 -0.41 0.12 0 0
-0.395 -0.4 0.13 2 2.04557e-06
-0.385 -0.39 0.14 0 0
-0.375 -0.38 0.15 1 1.02278e-06
-0.365 -0.37 0.16 1 1.02278e-06
-0.355 -0.36 0.17 2 2.04557e-06
-0.345 -0.35 0.18 1 1.02278e-06
-0.335 -0.34 0.19 2 2.04557e-06
-0.325 -0.33 0.2 2 2.04557e-06
-0.315 -0.32 0.21 2 2.04557e-06
-0.305 -0.31 0.22 3 3.06835e-06
-0.295 -0.3 0.23 4 4.09114e-06
-0.285 -0.29 0.24 6 6.13671e-06
-0.275 -0.28 0.25 4 4.09114e-06
-0.265 -0.27 0.26 5 5.11392e-06
-0.255 -0.26 0.27 7 7.15949e-06
-0.245 -0.25 0.28 8 8.18228e-06
-0.235 -0.24 0.29 18 1.84101e-05
-0.225 -0.23 0.3 12 1.22734e-05
-0.215 -0.22 0.31 25 2.55696e-05
-0.205 -0.21 0.32 31 3.17063e-05
-0.195 -0.2 0.33 40 4.09114e-05
-0.185 -0.19 0.34 57 5.82987e-05
-0.175 -0.18 0.35 71 7.26177e-05
-0.165 -0.17 0.36 83 8.48911e-05
-0.155 -0.16 0.37 102 0.000104324
-0.145 -0.15 0.38 155 0.000158532
-0.135 -0.14 0.39 210 0.000214785
-0.125 -0.13 0.4 295 0.000301721
-0.115 -0.12 0.41 452 0.000462299
-0.105 -0.11 0.42 730 0.000746633
-0.095 -0.1 0.43 1236 0.00126416
-0.085 -0.09 0.44 2288 0.00234013
-0.075 -0.08 0.45 4105 0.00419853
-0.065 -0.07 0.46 7904 0.00808409
-0.055 -0.06 0.47 15548 0.0159023
-0.045 -0.05 0.48 29651 0.0303266
-0.035 -0.04 0.49 54328 0.0555658
-0.025 -0.03 0.5 92612 0.0947221
-0.015 -0.02 0.51 146118 0.149447
-0.00499999 -0.00999999 0.52 200637 0.205208
0.00500001 0 0.53 154421 0.157939
0.015 0.00999999 0.54 82335 0.084211
0.025 0.02 0.55 52444 0.0536389
0.035 0.03 0.56 36883 0.0377234
0.045 0.04 0.57 27030 0.0276459
0.055 0.05 0.58 20110 0.0205682
0.065 0.06 0.59 14810 0.0151474
0.075 0.07 0.6 10938 0.0111872
0.085 0.08 0.61 7539 0.00771077
0.095 0.09 0.62 5029 0.00514358
0.105 0.1 0.63 3415 0.00349281
0.115 0.11 0.64 2184 0.00223376
0.125 0.12 0.65 1366 0.00139712
0.135 0.13 0.66 855 0.000874481
0.145 0.14 0.67 518 0.000529802
0.155 0.15 0.68 308 0.000315018
0.165 0.16 0.69 208 0.000212739
0.175 0.17 0.7 134 0.000137053
0.185 0.18 0.71 103 0.000105347
0.195 0.19 0.72 59 6.03443e-05
0.205 0.2 0.73 50 5.11392e-05
0.215 0.21 0.74 37 3.7843e-05
0.225 0.22 0.75 32 3.27291e-05
0.235 0.23 0.76 37 3.7843e-05
0.245 0.24 0.77 17 1.73873e-05
0.255 0.25 0.78 20 2.04557e-05
0.265 0.26 0.79 13 1.32962e-05
0.275 0.27 0.8 8 8.18228e-06
0.285 0.28 0.81 8 8.18228e-06
0.295 0.29 0.82 6 6.13671e-06
0.305 0.3 0.83 5 5.11392e-06
0.315 0.31 0.84 5 5.11392e-06
0.325 0.32 0.85 6 6.13671e-06
0.335 0.33 0.86 4 4.09114e-06
0.345 0.34 0.87 2 2.04557e-06
0.355 0.35 0.88 3 3.06835e-06
0.365 0.36 0.89 3 3.06835e-06
0.375 0.37 0.9 4 4.09114e-06
0.385 0.38 0.91 3 3.06835e-06
0.395 0.39 0.92 2 2.04557e-06
0.405 0.4 0.93 0 0
0.415 0.41 0.94 0 0
0.425 0.42 0.95 1 1.02278e-06
0.435 0.43 0.96 0 0
0.445 0.44 0.97 1 1.02278e-06
0.455 0.45 0.98 0 0
0.465 0.46 0.99 0 0
0.475 0.47 1 0 0
0.485 0.48 1.01 0 0
0.495 0.49 1.02 1 1.02278e-06
0.505 0.5 1.03 0 0
0.515 0.51 1.04 1 1.02278e-06
0.525 0.52 1.05 1 1.02278e-06
0.535 0.53 1.06 0 0
0.545 0.54 1.07 0 0
