Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.305 -0.31 0.01 0 0
-0.295 -0.3 0.02 1 5.01824e-07
-0.285 -0.29 0.03 1 5.01824e-07
-0.275 -0.28 0.04 1 5.01824e-07
-0.265 -0.27 0.05 2 1.00365e-06
-0.255 -0.26 0.06 2 1.00365e-06
-0.245 -0.25 0.07 1 5.01824e-07
-0.235 -0.24 0.08 3 1.50547e-06
-0.225 -0.23 0.09 4 2.00729e-06
-0.215 -0.22 0.1 6 3.01094e-06
-0.205 -0.21 0.11 12 6.02188e-06
-0.195 -0.2 0.12 14 7.02553e-06
-0.185 -0.19 0.13 19 9.53465e-06
-0.175 -0.18 0.14 25 1.25456e-05
-0.165 -0.17 0.15 39 1.95711e-05
-0.155 -0.16 0.16 64 3.21167e-05
-0.145 -0.15 0.17 102 5.1186e-05
-0.135 -0.14 0.18 156 7.82845e-05
-0.125 -0.13 0.19 227 0.000113914
-0.115 -0.12 0.2 388 0.000194708
-0.105 -0.11 0.21 707 0.000354789
-0.095 -0.1 0.22 1314 0.000659396
-0.085 -0.09 0.23 2439 0.00122395
-0.075 -0.08 0.24 4774 0.00239571
-0.065 -0.07 0.25 9178 0.00460574
-0.055 -0.06 0.26 17960 0.00901275
-0.045 -0.05 0.27 35745 0.0179377
-0.035 -0.04 0.28 71773 0.0360174
-0.025 -0.03 0.29 145290 0.07291
-0.015 -0.02 0.3 291764 0.146414
-0.00500001 -0.01 0.31 540867 0.27142
0.00499999 0 0.32 417855 0.20969
0.015 0.00999999 0.33 179288 0.089971
0.025 0.02 0.34 93346 0.0468432
0.035 0.03 0.35 55940 0.028072
0.045 0.04 0.36 35560 0.0178448
0.055 0.05 0.37 24264 0.0121762
0.065 0.06 0.38 17313 0.00868807
0.075 0.07 0.39 12531 0.00628835
0.085 0.08 0.4 9310 0.00467198
0.095 0.09 0.41 6856 0.0034405
0.105 0.1 0.42 5056 0.00253722
0.115 0.11 0.43 3764 0.00188886
0.125 0.12 0.44 2749 0.00137951
0.135 0.13 0.45 1902 0.000954469
0.145 0.14 0.46 1296 0.000650363
0.155 0.15 0.47 885 0.000444114
0.165 0.16 0.48 658 0.0003302
0.175 0.17 0.49 402 0.000201733
0.185 0.18 0.5 288 0.000144525
0.195 0.19 0.51 180 9.03283e-05
0.205 0.2 0.52 116 5.82115e-05
0.215 0.21 0.53 76 3.81386e-05
0.225 0.22 0.54 54 2.70985e-05
0.235 0.23 0.55 39 1.95711e-05
0.245 0.24 0.56 39 1.95711e-05
0.255 0.25 0.57 25 1.25456e-05
0.265 0.26 0.58 21 1.05383e-05
0.275 0.27 0.59 14 7.02553e-06
0.285 0.28 0.6 9 4.51641e-06
0.295 0.29 0.61 3 1.50547e-06
0.305 0.3 0.62 2 1.00365e-06
0.315 0.31 0.63 4 2.00729e-06
0.325 0.32 0.64 1 5.01824e-07
0.335 0.33 0.65 3 1.50547e-06
0.345 0.34 0.66 3 1.50547e-06
0.355 0.35 0.67 0 0
0.365 0.36 0.68 0 0
0.375 0.37 0.69 1 5.01824e-07
0.385 0.38 0.7 0 0
0.395 0.39 0.71 0 0
0.405 0.4 0.72 0 0
0.415 0.41 0.73 0 0
0.425 0.42 0.74 1 5.01824e-07
0.435 0.43 0.75 0 0
0.445 0.44 0.76 0 0
