Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.335 -0.34 0.01 0 0
-0.325 -0.33 0.02 1 8.29031e-07
-0.315 -0.32 0.03 0 0
-0.305 -0.31 0.04 0 0
-0.295 -0.3 0.05 0 0
-0.285 -0.29 0.06 0 0
-0.275 -0.28 0.07 0 0
-0.265 -0.27 0.08 1 8.29031e-07
-0.255 -0.26 0.09 0 0
-0.245 -0.25 0.1 0 0
-0.235 -0.24 0.11 0 0
-0.225 -0.23 0.12 0 0
-0.215 -0.22 0.13 1 8.29031e-07
-0.205 -0.21 0.14 1 8.29031e-07
-0.195 -0.2 0.15 1 8.29031e-07
-0.185 -0.19 0.16 1 8.29031e-07
-0.175 -0.18 0.17 1 8.29031e-07
-0.165 -0.17 0.18 2 1.65806e-06
-0.155 -0.16 0.19 5 4.14516e-06
-0.145 -0.15 0.2 10 8.29031e-06
-0.135 -0.14 0.21 22 1.82387e-05
-0.125 -0.13 0.22 32 2.6529e-05
-0.115 -0.12 0.23 61 5.05709e-05
-0.105 -0.11 0.24 116 9.61676e-05
-0.095 -0.1 0.25 278 0.000230471
-0.085 -0.09 0.26 617 0.000511512
-0.075 -0.08 0.27 1244 0.00103131
-0.065 -0.07 0.28 2892 0.00239756
-0.055 -0.06 0.29 6621 0.00548902
-0.045 -0.05 0.3 15544 0.0128865
-0.035 -0.04 0.31 34666 0.0287392
-0.025 -0.03 0.32 77983 0.0646503
-0.015 -0.02 0.33 173681 0.143987
-0.00500001 -0.01 0.34 359530 0.298062
0.00499999 0 0.35 277434 0.230001
0.015 0.00999999 0.36 110367 0.0914977
0.025 0.02 0.37 55268 0.0458189
0.035 0.03 0.38 31732 0.0263068
0.045 0.04 0.39 19878 0.0164795
0.055 0.05 0.4 13205 0.0109474
0.065 0.06 0.41 8834 0.00732366
0.075 0.07 0.42 5922 0.00490952
0.085 0.08 0.43 3859 0.00319923
0.095 0.09 0.44 2554 0.00211735
0.105 0.1 0.45 1563 0.00129578
0.115 0.11 0.46 958 0.000794212
0.125 0.12 0.47 534 0.000442703
0.135 0.13 0.48 353 0.000292648
0.145 0.14 0.49 192 0.000159174
0.155 0.15 0.5 103 8.53902e-05
0.165 0.16 0.51 60 4.97419e-05
0.175 0.17 0.52 43 3.56483e-05
0.185 0.18 0.53 14 1.16064e-05
0.195 0.19 0.54 21 1.74097e-05
0.205 0.2 0.55 3 2.48709e-06
0.215 0.21 0.56 4 3.31613e-06
0.225 0.22 0.57 6 4.97419e-06
0.235 0.23 0.58 4 3.31613e-06
0.245 0.24 0.59 3 2.48709e-06
0.255 0.25 0.6 1 8.29031e-07
0.265 0.26 0.61 0 0
0.275 0.27 0.62 0 0
0.285 0.28 0.63 0 0
0.295 0.29 0.64 0 0
0.305 0.3 0.65 0 0
0.315 0.31 0.66 1 8.29031e-07
0.325 0.32 0.67 0 0
0.335 0.33 0.68 0 0
