Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.485 -0.49 0.01 0 0
-0.475 -0.48 0.02 1 6.03755e-06
-0.465 -0.47 0.03 0 0
-0.455 -0.46 0.04 0 0
-0.445 -0.45 0.05 0 0
-0.435 -0.44 0.06 1 6.03755e-06
-0.425 -0.43 0.07 1 6.03755e-06
-0.415 -0.42 0.08 2 1.20751e-05
-0.405 -0.41 0.09 2 1.20751e-05
-0.395 -0.4 0.1 1 6.03755e-06
-0.385 -0.39 0.11 1 6.03755e-06
-0.375 -0.38 0.12 0 0
-0.365 -0.37 0.13 1 6.03755e-06
-0.355 -0.36 0.14 3 1.81127e-05
-0.345 -0.35 0.15 1 6.03755e-06
-0.335 -0.34 0.16 4 2.41502e-05
-0.325 -0.33 0.17 11 6.64131e-05
-0.315 -0.32 0.18 3 1.81127e-05
-0.305 -0.31 0.19 8 4.83004e-05
-0.295 -0.3 0.2 5 3.01878e-05
-0.285 -0.29 0.21 13 7.84882e-05
-0.275 -0.28 0.22 11 6.64131e-05
-0.265 -0.27 0.23 12 7.24506e-05
-0.255 -0.26 0.24 13 7.84882e-05
-0.245 -0.25 0.25 17 0.000102638
-0.235 -0.24 0.26 23 0.000138864
-0.225 -0.23 0.27 36 0.000217352
-0.215 -0.22 0.28 35 0.000211314
-0.205 -0.21 0.29 48 0.000289803
-0.195 -0.2 0.3 71 0.000428666
-0.185 -0.19 0.31 88 0.000531305
-0.175 -0.18 0.32 140 0.000845257
-0.165 -0.17 0.33 204 0.00123166
-0.155 -0.16 0.34 257 0.00155165
-0.145 -0.15 0.35 381 0.00230031
-0.135 -0.14 0.36 561 0.00338707
-0.125 -0.13 0.37 783 0.0047274
-0.115 -0.12 0.38 1196 0.00722091
-0.105 -0.11 0.39 1681 0.0101491
-0.095 -0.1 0.4 2470 0.0149128
-0.085 -0.09 0.41 3757 0.0226831
-0.075 -0.08 0.42 5509 0.0332609
-0.065 -0.07 0.43 7893 0.0476544
-0.055 -0.06 0.44 11078 0.066884
-0.045 -0.05 0.45 15816 0.0954899
-0.035 -0.04 0.46 20840 0.125823
-0.025 -0.03 0.47 27262 0.164596
-0.015 -0.02 0.48 32621 0.196951
-0.00499999 -0.00999999 0.49 32769 0.197845
0.00500001 0 0.5 0 0
0.015 0.01 0.51 0 0
