Midpoint LowerLim UpperLim Count ProbabilityDensity
-1.105 -1.11 0.01 0 0
-1.095 -1.1 0.02 2 1.01459e-05
-1.085 -1.09 0.03 0 0
-1.075 -1.08 0.04 0 0
-1.065 -1.07 0.05 0 0
-1.055 -1.06 0.06 0 0
-1.045 -1.05 0.07 0 0
-1.035 -1.04 0.08 0 0
-1.025 -1.03 0.09 0 0
-1.015 -1.02 0.1 0 0
-1.005 -1.01 0.11 0 0
-0.995 -1 0.12 0 0
-0.985 -0.99 0.13 0 0
-0.975 -0.98 0.14 1 5.07297e-06
-0.965 -0.97 0.15 1 5.07297e-06
-0.955 -0.96 0.16 2 1.01459e-05
-0.945 -0.95 0.17 0 0
-0.935 -0.94 0.18 0 0
-0.925 -0.93 0.19 1 5.07297e-06
-0.915 -0.92 0.2 2 1.01459e-05
-0.905 -0.91 0.21 0 0
-0.895 -0.9 0.22 0 0
-0.885 -0.89 0.23 2 1.01459e-05
-0.875 -0.88 0.24 0 0
-0.865 -0.87 0.25 2 1.01459e-05
-0.855 -0.86 0.26 2 1.01459e-05
-0.845 -0.85 0.27 2 1.01459e-05
-0.835 -0.84 0.28 1 5.07297e-06
-0.825 -0.83 0.29 2 1.01459e-05
-0.815 -0.82 0.3 1 5.07297e-06
-0.805 -0.81 0.31 5 2.53649e-05
-0.795 -0.8 0.32 2 1.01459e-05
-0.785 -0.79 0.33 4 2.02919e-05
-0.775 -0.78 0.34 6 3.04378e-05
-0.765 -0.77 0.35 9 4.56568e-05
-0.755 -0.76 0.36 1 5.07297e-06
-0.745 -0.75 0.37 4 2.02919e-05
-0.735 -0.74 0.38 10 5.07297e-05
-0.725 -0.73 0.39 5 2.53649e-05
-0.715 -0.72 0.4 5 2.53649e-05
-0.705 -0.71 0.41 7 3.55108e-05
-0.695 -0.7 0.42 13 6.59487e-05
-0.685 -0.69 0.43 10 5.07297e-05
-0.675 -0.68 0.44 11 5.58027e-05
-0.665 -0.67 0.45 15 7.60946e-05
-0.655 -0.66 0.46 21 0.000106532
-0.645 -0.65 0.47 16 8.11676e-05
-0.635 -0.64 0.48 29 0.000147116
-0.625 -0.63 0.49 22 0.000111605
-0.615 -0.62 0.5 31 0.000157262
-0.605 -0.61 0.51 44 0.000223211
-0.595 -0.6 0.52 44 0.000223211
-0.585 -0.59 0.53 36 0.000182627
-0.575 -0.58 0.54 53 0.000268868
-0.565 -0.57 0.55 68 0.000344962
-0.555 -0.56 0.56 57 0.00028916
-0.545 -0.55 0.57 86 0.000436276
-0.535 -0.54 0.58 75 0.000380473
-0.525 -0.53 0.59 106 0.000537735
-0.515 -0.52 0.6 112 0.000568173
-0.505 -0.51 0.61 127 0.000644268
-0.495 -0.5 0.62 141 0.000715289
-0.485 -0.49 0.63 161 0.000816749
-0.475 -0.48 0.64 189 0.000958792
-0.465 -0.47 0.65 190 0.000963865
-0.455 -0.46 0.66 232 0.00117693
-0.445 -0.45 0.67 273 0.00138492
-0.435 -0.44 0.68 271 0.00137478
-0.425 -0.43 0.69 346 0.00175525
-0.415 -0.42 0.7 378 0.00191758
-0.405 -0.41 0.71 393 0.00199368
-0.395 -0.4 0.72 473 0.00239952
-0.385 -0.39 0.73 526 0.00266838
-0.375 -0.38 0.74 592 0.0030032
-0.365 -0.37 0.75 640 0.0032467
-0.355 -0.36 0.76 732 0.00371342
-0.345 -0.35 0.77 830 0.00421057
-0.335 -0.34 0.78 921 0.00467221
-0.325 -0.33 0.79 1002 0.00508312
-0.315 -0.32 0.8 1113 0.00564622
-0.305 -0.31 0.81 1251 0.00634629
-0.295 -0.3 0.82 1455 0.00738118
-0.285 -0.29 0.83 1574 0.00798486
-0.275 -0.28 0.84 1692 0.00858347
-0.265 -0.27 0.85 1880 0.00953719
-0.255 -0.26 0.86 2177 0.0110439
-0.245 -0.25 0.87 2277 0.0115512
-0.235 -0.24 0.88 2619 0.0132861
-0.225 -0.23 0.89 2840 0.0144072
-0.215 -0.22 0.9 3137 0.0159139
-0.205 -0.21 0.91 3428 0.0173902
-0.195 -0.2 0.92 3663 0.0185823
-0.185 -0.19 0.93 4270 0.0216616
-0.175 -0.18 0.94 4566 0.0231632
-0.165 -0.17 0.95 4746 0.0240763
-0.155 -0.16 0.96 5391 0.0273484
-0.145 -0.15 0.97 5816 0.0295044
-0.135 -0.14 0.98 6109 0.0309908
-0.125 -0.13 0.99 6722 0.0341005
-0.115 -0.12 1 7318 0.037124
-0.105 -0.11 1.01 7752 0.0393257
-0.095 -0.1 1.02 8109 0.0411368
-0.085 -0.09 1.03 8595 0.0436022
-0.075 -0.08 1.04 9370 0.0475338
-0.065 -0.0700001 1.05 10008 0.0507703
-0.055 -0.0600001 1.06 10821 0.0548947
-0.045 -0.0500001 1.07 11740 0.0595567
-0.035 -0.0400001 1.08 12734 0.0645993
-0.025 -0.0300001 1.09 13115 0.0665321
-0.015 -0.02 1.1 11935 0.060546
-0.00500004 -0.00999999 1.11 9555 0.0484723
0.00499996 0 1.12 0 0
0.015 0.00999999 1.13 0 0
