Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.175 -0.18 0.01 0 0
-0.165 -0.17 0.02 1 3.96307e-07
-0.155 -0.16 0.03 1 3.96307e-07
-0.145 -0.15 0.04 3 1.18892e-06
-0.135 -0.14 0.05 5 1.98153e-06
-0.125 -0.13 0.06 6 2.37784e-06
-0.115 -0.12 0.07 17 6.73721e-06
-0.105 -0.11 0.08 42 1.66449e-05
-0.095 -0.1 0.09 60 2.37784e-05
-0.085 -0.09 0.1 139 5.50866e-05
-0.075 -0.08 0.11 257 0.000101851
-0.065 -0.07 0.12 653 0.000258788
-0.055 -0.06 0.13 1514 0.000600008
-0.045 -0.05 0.14 3707 0.00146911
-0.035 -0.04 0.15 11190 0.00443467
-0.025 -0.03 0.16 40476 0.0160409
-0.015 -0.02 0.17 212596 0.0842532
-0.005 -0.00999999 0.18 1158167 0.458989
0.005 0 0.19 877745 0.347856
0.015 0.01 0.2 133699 0.0529858
0.025 0.02 0.21 35108 0.0139135
0.035 0.03 0.22 15682 0.00621488
0.045 0.04 0.23 9075 0.00359648
0.055 0.05 0.24 5937 0.00235287
0.065 0.06 0.25 4182 0.00165735
0.075 0.07 0.26 2975 0.00117901
0.085 0.08 0.27 2279 0.000903183
0.095 0.09 0.28 1735 0.000687592
0.105 0.1 0.29 1434 0.000568304
0.115 0.11 0.3 1071 0.000424444
0.125 0.12 0.31 861 0.00034122
0.135 0.13 0.32 688 0.000272659
0.145 0.14 0.33 551 0.000218365
0.155 0.15 0.34 396 0.000156937
0.165 0.16 0.35 335 0.000132763
0.175 0.17 0.36 224 8.87727e-05
0.185 0.18 0.37 184 7.29204e-05
0.195 0.19 0.38 112 4.43863e-05
0.205 0.2 0.39 65 2.57599e-05
0.215 0.21 0.4 49 1.9419e-05
0.225 0.22 0.41 32 1.26818e-05
0.235 0.23 0.42 16 6.34091e-06
0.245 0.24 0.43 9 3.56676e-06
0.255 0.25 0.44 8 3.17045e-06
0.265 0.26 0.45 7 2.77415e-06
0.275 0.27 0.46 3 1.18892e-06
0.285 0.28 0.47 0 0
0.295 0.29 0.48 0 0
0.305 0.3 0.49 2 7.92613e-07
0.315 0.31 0.5 0 0
0.325 0.32 0.51 1 3.96307e-07
0.335 0.33 0.52 0 0
0.345 0.34 0.53 0 0
