Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.725 -0.73 0.01 0 0
-0.715 -0.72 0.02 2 1.31055e-06
-0.705 -0.71 0.03 0 0
-0.695 -0.7 0.04 1 6.55275e-07
-0.685 -0.69 0.05 0 0
-0.675 -0.68 0.06 1 6.55275e-07
-0.665 -0.67 0.07 1 6.55275e-07
-0.655 -0.66 0.08 1 6.55275e-07
-0.645 -0.65 0.09 1 6.55275e-07
-0.635 -0.64 0.1 1 6.55275e-07
-0.625 -0.63 0.11 0 0
-0.615 -0.62 0.12 0 0
-0.605 -0.61 0.13 0 0
-0.595 -0.6 0.14 1 6.55275e-07
-0.585 -0.59 0.15 0 0
-0.575 -0.58 0.16 0 0
-0.565 -0.57 0.17 0 0
-0.555 -0.56 0.18 0 0
-0.545 -0.55 0.19 1 6.55275e-07
-0.535 -0.54 0.2 2 1.31055e-06
-0.525 -0.53 0.21 2 1.31055e-06
-0.515 -0.52 0.22 3 1.96582e-06
-0.505 -0.51 0.23 1 6.55275e-07
-0.495 -0.5 0.24 0 0
-0.485 -0.49 0.25 0 0
-0.475 -0.48 0.26 2 1.31055e-06
-0.465 -0.47 0.27 1 6.55275e-07
-0.455 -0.46 0.28 2 1.31055e-06
-0.445 -0.45 0.29 0 0
-0.435 -0.44 0.3 2 1.31055e-06
-0.425 -0.43 0.31 2 1.31055e-06
-0.415 -0.42 0.32 3 1.96582e-06
-0.405 -0.41 0.33 2 1.31055e-06
-0.395 -0.4 0.34 4 2.6211e-06
-0.385 -0.39 0.35 3 1.96582e-06
-0.375 -0.38 0.36 5 3.27637e-06
-0.365 -0.37 0.37 7 4.58692e-06
-0.355 -0.36 0.38 10 6.55275e-06
-0.345 -0.35 0.39 9 5.89747e-06
-0.335 -0.34 0.4 13 8.51857e-06
-0.325 -0.33 0.41 17 1.11397e-05
-0.315 -0.32 0.42 17 1.11397e-05
-0.305 -0.31 0.43 19 1.24502e-05
-0.295 -0.3 0.44 24 1.57266e-05
-0.285 -0.29 0.45 22 1.4416e-05
-0.275 -0.28 0.46 36 2.35899e-05
-0.265 -0.27 0.47 38 2.49004e-05
-0.255 -0.26 0.48 43 2.81768e-05
-0.245 -0.25 0.49 61 3.99718e-05
-0.235 -0.24 0.5 70 4.58692e-05
-0.225 -0.23 0.51 81 5.30773e-05
-0.215 -0.22 0.52 84 5.50431e-05
-0.205 -0.21 0.53 118 7.73224e-05
-0.195 -0.2 0.54 141 9.23938e-05
-0.185 -0.19 0.55 190 0.000124502
-0.175 -0.18 0.56 275 0.000180201
-0.165 -0.17 0.57 306 0.000200514
-0.155 -0.16 0.58 438 0.00028701
-0.145 -0.15 0.59 598 0.000391854
-0.135 -0.14 0.6 761 0.000498664
-0.125 -0.13 0.61 1089 0.000713594
-0.115 -0.12 0.62 1545 0.0010124
-0.105 -0.11 0.63 2420 0.00158577
-0.095 -0.1 0.64 4064 0.00266304
-0.085 -0.09 0.65 6537 0.00428353
-0.075 -0.08 0.66 11397 0.00746817
-0.065 -0.07 0.67 19216 0.0125918
-0.055 -0.06 0.68 33189 0.0217479
-0.045 -0.05 0.69 55808 0.0365696
-0.035 -0.04 0.7 92615 0.0606883
-0.025 -0.03 0.71 146673 0.0961111
-0.015 -0.02 0.72 215939 0.141499
-0.00499998 -0.00999999 0.73 284230 0.186249
0.00500002 0 0.74 220503 0.14449
0.015 0.0100001 0.75 121632 0.0797024
0.025 0.02 0.76 77141 0.0505486
0.035 0.03 0.77 54140 0.0354766
0.045 0.04 0.78 40205 0.0263453
0.055 0.05 0.79 31029 0.0203325
0.065 0.06 0.8 24354 0.0159586
0.075 0.07 0.81 19050 0.012483
0.085 0.08 0.82 14953 0.00979833
0.095 0.09 0.83 11740 0.00769293
0.105 0.1 0.84 8987 0.00588896
0.115 0.11 0.85 6581 0.00431236
0.125 0.12 0.86 5013 0.00328489
0.135 0.13 0.87 3570 0.00233933
0.145 0.14 0.88 2527 0.00165588
0.155 0.15 0.89 1819 0.00119195
0.165 0.16 0.9 1273 0.000834165
0.175 0.17 0.91 882 0.000577952
0.185 0.18 0.92 627 0.000410857
0.195 0.19 0.93 405 0.000265386
0.205 0.2 0.94 334 0.000218862
0.215 0.21 0.95 242 0.000158577
0.225 0.22 0.96 157 0.000102878
0.235 0.23 0.97 128 8.38752e-05
0.245 0.24 0.98 97 6.35617e-05
0.255 0.25 0.99 79 5.17667e-05
0.265 0.26 1 70 4.58692e-05
0.275 0.27 1.01 61 3.99718e-05
0.285 0.28 1.02 55 3.60401e-05
0.295 0.29 1.03 33 2.16241e-05
0.305 0.3 1.04 36 2.35899e-05
0.315 0.31 1.05 23 1.50713e-05
0.325 0.32 1.06 24 1.57266e-05
0.335 0.33 1.07 22 1.4416e-05
0.345 0.34 1.08 19 1.24502e-05
0.355 0.35 1.09 17 1.11397e-05
0.365 0.36 1.1 18 1.17949e-05
0.375 0.37 1.11 13 8.51857e-06
0.385 0.38 1.12 7 4.58692e-06
0.395 0.39 1.13 5 3.27637e-06
0.405 0.4 1.14 8 5.2422e-06
0.415 0.41 1.15 2 1.31055e-06
0.425 0.42 1.16 7 4.58692e-06
0.435 0.43 1.17 3 1.96582e-06
0.445 0.44 1.18 5 3.27637e-06
0.455 0.45 1.19 3 1.96582e-06
0.465 0.46 1.2 5 3.27637e-06
0.475 0.47 1.21 4 2.6211e-06
0.485 0.48 1.22 2 1.31055e-06
0.495 0.49 1.23 1 6.55275e-07
0.505 0.5 1.24 1 6.55275e-07
0.515 0.51 1.25 1 6.55275e-07
0.525 0.52 1.26 2 1.31055e-06
0.535 0.53 1.27 1 6.55275e-07
0.545 0.54 1.28 0 0
0.555 0.55 1.29 1 6.55275e-07
0.565 0.56 1.3 2 1.31055e-06
0.575 0.57 1.31 0 0
0.585 0.58 1.32 2 1.31055e-06
0.595 0.59 1.33 1 6.55275e-07
0.605 0.6 1.34 1 6.55275e-07
0.615 0.61 1.35 0 0
0.625 0.62 1.36 0 0
0.635 0.63 1.37 0 0
0.645 0.64 1.38 1 6.55275e-07
0.655 0.65 1.39 2 1.31055e-06
0.665 0.66 1.4 1 6.55275e-07
0.675 0.67 1.41 0 0
0.685 0.68 1.42 1 6.55275e-07
0.695 0.69 1.43 0 0
0.705 0.7 1.44 0 0
0.715 0.71 1.45 0 0
0.725 0.72 1.46 1 6.55275e-07
0.735 0.73 1.47 0 0
0.745 0.74 1.48 0 0
0.755 0.75 1.49 0 0
0.765 0.76 1.5 1 6.55275e-07
0.775 0.77 1.51 1 6.55275e-07
0.785 0.78 1.52 0 0
0.795 0.79 1.53 0 0
0.805 0.8 1.54 0 0
0.815 0.81 1.55 0 0
0.825 0.82 1.56 0 0
0.835 0.83 1.57 1 6.55275e-07
0.845 0.84 1.58 0 0
0.855 0.85 1.59 1 6.55275e-07
0.865 0.86 1.6 0 0
0.875 0.87 1.61 0 0
