Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 2590 0.0698735
35 30 30 3696 0.0997113
45 40 40 4526 0.122103
55 50 50 5384 0.14525
65 60 60 4938 0.133218
75 70 70 3915 0.10562
85 80 80 3052 0.0823374
95 90 90 2266 0.0611325
105 100 100 1620 0.0437046
115 110 110 1161 0.0313217
125 120 120 834 0.0224998
135 130 130 661 0.0178326
145 140 140 507 0.0136779
155 150 150 395 0.0106564
165 160 160 279 0.00752691
175 170 170 200 0.00539564
185 180 180 160 0.00431651
195 190 190 130 0.00350716
205 200 200 105 0.00283271
215 210 210 97 0.00261688
225 220 220 68 0.00183452
235 230 230 58 0.00156473
245 240 240 48 0.00129495
255 250 250 46 0.001241
265 260 260 44 0.00118704
275 270 270 36 0.000971214
285 280 280 26 0.000701433
295 290 290 27 0.000728411
305 300 300 26 0.000701433
315 310 310 30 0.000809345
325 320 320 30 0.000809345
335 330 330 19 0.000512585
345 340 340 13 0.000350716
355 350 350 15 0.000404673
365 360 360 10 0.000269782
375 370 370 12 0.000323738
385 380 380 4 0.000107913
395 390 390 6 0.000161869
405 400 400 4 0.000107913
415 410 410 4 0.000107913
425 420 420 3 8.09345e-05
435 430 430 2 5.39563e-05
445 440 440 3 8.09345e-05
455 450 450 3 8.09345e-05
465 460 460 1 2.69782e-05
475 470 470 2 5.39563e-05
485 480 480 3 8.09345e-05
495 490 490 3 8.09345e-05
505 500 500 0 0
515 510 510 0 0
525 520 520 0 0
535 530 530 2 5.39563e-05
545 540 540 1 2.69782e-05
555 550 550 2 5.39563e-05
565 560 560 0 0
575 570 570 0 0
